ensg	tissue	n_celltypes	n_pos_celltypes	ihc_present	frac_pos_celltypes	best_reliability
ENSG00000091986	cerebral_cortex	4	0	False	0.0	Approved
ENSG00000091986	colon	3	0	False	0.0	Approved
ENSG00000091986	heart	1	1	True	1.0	Approved
ENSG00000091986	kidney	2	0	False	0.0	Approved
ENSG00000091986	liver	2	0	False	0.0	Approved
ENSG00000091986	lung	2	0	False	0.0	Approved
ENSG00000091986	lymph_node	2	0	False	0.0	Approved
ENSG00000091986	pancreas	2	0	False	0.0	Approved
ENSG00000091986	skin	5	0	False	0.0	Approved
ENSG00000091986	spleen	2	0	False	0.0	Approved
ENSG00000091986	stomach	2	2	True	1.0	Approved
ENSG00000091986	testis	2	0	False	0.0	Approved
ENSG00000092009	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000092009	colon	7	1	True	0.14285714285714285	Enhanced
ENSG00000092009	heart	1	0	False	0.0	Enhanced
ENSG00000092009	kidney	2	0	False	0.0	Enhanced
ENSG00000092009	liver	2	0	False	0.0	Enhanced
ENSG00000092009	lung	2	0	False	0.0	Enhanced
ENSG00000092009	lymph_node	2	1	True	0.5	Enhanced
ENSG00000092009	pancreas	2	0	False	0.0	Enhanced
ENSG00000092009	skin	23	2	True	0.08695652173913043	Enhanced
ENSG00000092009	spleen	2	0	False	0.0	Enhanced
ENSG00000092009	stomach	2	0	False	0.0	Enhanced
ENSG00000092009	testis	2	0	False	0.0	Enhanced
ENSG00000092010	cerebral_cortex	4	3	True	0.75	Approved
ENSG00000092010	colon	3	3	True	1.0	Approved
ENSG00000092010	heart	1	1	True	1.0	Approved
ENSG00000092010	kidney	2	2	True	1.0	Approved
ENSG00000092010	liver	2	2	True	1.0	Approved
ENSG00000092010	lung	2	2	True	1.0	Approved
ENSG00000092010	lymph_node	2	2	True	1.0	Approved
ENSG00000092010	pancreas	2	2	True	1.0	Approved
ENSG00000092010	skin	5	4	True	0.8	Approved
ENSG00000092010	spleen	2	2	True	1.0	Approved
ENSG00000092010	stomach	2	2	True	1.0	Approved
ENSG00000092010	testis	2	2	True	1.0	Approved
ENSG00000092020	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000092020	colon	3	3	True	1.0	Approved
ENSG00000092020	heart	1	1	True	1.0	Approved
ENSG00000092020	kidney	2	2	True	1.0	Approved
ENSG00000092020	liver	2	2	True	1.0	Approved
ENSG00000092020	lung	2	2	True	1.0	Approved
ENSG00000092020	lymph_node	2	1	True	0.5	Approved
ENSG00000092020	pancreas	1	1	True	1.0	Approved
ENSG00000092020	skin	5	5	True	1.0	Approved
ENSG00000092020	spleen	2	2	True	1.0	Approved
ENSG00000092020	stomach	2	2	True	1.0	Approved
ENSG00000092020	testis	8	4	True	0.5	Approved
ENSG00000092036	cerebral_cortex	4	2	True	0.5	Approved
ENSG00000092036	colon	3	3	True	1.0	Approved
ENSG00000092036	heart	1	0	False	0.0	Approved
ENSG00000092036	kidney	2	2	True	1.0	Approved
ENSG00000092036	liver	2	2	True	1.0	Approved
ENSG00000092036	lung	2	1	True	0.5	Approved
ENSG00000092036	lymph_node	2	2	True	1.0	Approved
ENSG00000092036	pancreas	2	2	True	1.0	Approved
ENSG00000092036	skin	5	5	True	1.0	Approved
ENSG00000092036	spleen	2	2	True	1.0	Approved
ENSG00000092036	stomach	2	2	True	1.0	Approved
ENSG00000092036	testis	2	2	True	1.0	Approved
ENSG00000092054	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000092054	colon	3	0	False	0.0	Enhanced
ENSG00000092054	heart	1	1	True	1.0	Enhanced
ENSG00000092054	kidney	2	0	False	0.0	Enhanced
ENSG00000092054	liver	2	0	False	0.0	Enhanced
ENSG00000092054	lung	2	0	False	0.0	Enhanced
ENSG00000092054	lymph_node	2	0	False	0.0	Enhanced
ENSG00000092054	pancreas	2	0	False	0.0	Enhanced
ENSG00000092054	skin	5	0	False	0.0	Enhanced
ENSG00000092054	spleen	2	0	False	0.0	Enhanced
ENSG00000092054	stomach	2	0	False	0.0	Enhanced
ENSG00000092054	testis	2	0	False	0.0	Enhanced
ENSG00000092067	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000092067	colon	3	0	False	0.0	Enhanced
ENSG00000092067	heart	1	0	False	0.0	Enhanced
ENSG00000092067	kidney	2	0	False	0.0	Enhanced
ENSG00000092067	liver	2	0	False	0.0	Enhanced
ENSG00000092067	lung	2	0	False	0.0	Enhanced
ENSG00000092067	lymph_node	2	0	False	0.0	Enhanced
ENSG00000092067	pancreas	2	0	False	0.0	Enhanced
ENSG00000092067	skin	5	0	False	0.0	Enhanced
ENSG00000092067	spleen	2	0	False	0.0	Enhanced
ENSG00000092067	stomach	2	0	False	0.0	Enhanced
ENSG00000092067	testis	8	3	True	0.375	Enhanced
ENSG00000092068	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000092068	colon	5	1	True	0.2	Enhanced
ENSG00000092068	heart	1	0	False	0.0	Enhanced
ENSG00000092068	kidney	6	2	True	0.3333333333333333	Enhanced
ENSG00000092068	liver	2	0	False	0.0	Enhanced
ENSG00000092068	lung	2	0	False	0.0	Enhanced
ENSG00000092068	lymph_node	2	0	False	0.0	Enhanced
ENSG00000092068	pancreas	2	1	True	0.5	Enhanced
ENSG00000092068	skin	25	7	True	0.28	Enhanced
ENSG00000092068	spleen	2	0	False	0.0	Enhanced
ENSG00000092068	stomach	2	0	False	0.0	Enhanced
ENSG00000092068	testis	2	0	False	0.0	Enhanced
ENSG00000092094	cerebral_cortex	4	2	True	0.5	Uncertain
ENSG00000092094	colon	3	1	True	0.3333333333333333	Uncertain
ENSG00000092094	heart	1	1	True	1.0	Uncertain
ENSG00000092094	kidney	2	2	True	1.0	Uncertain
ENSG00000092094	liver	2	0	False	0.0	Uncertain
ENSG00000092094	lung	1	1	True	1.0	Uncertain
ENSG00000092094	lymph_node	2	0	False	0.0	Uncertain
ENSG00000092094	pancreas	2	2	True	1.0	Uncertain
ENSG00000092094	skin	5	0	False	0.0	Uncertain
ENSG00000092094	spleen	2	0	False	0.0	Uncertain
ENSG00000092094	stomach	2	2	True	1.0	Uncertain
ENSG00000092094	testis	2	1	True	0.5	Uncertain
ENSG00000092096	cerebral_cortex	4	3	True	0.75	Uncertain
ENSG00000092096	colon	3	2	True	0.6666666666666666	Uncertain
ENSG00000092096	heart	1	0	False	0.0	Uncertain
ENSG00000092096	kidney	2	1	True	0.5	Uncertain
ENSG00000092096	liver	2	1	True	0.5	Uncertain
ENSG00000092096	lung	2	1	True	0.5	Uncertain
ENSG00000092096	lymph_node	2	1	True	0.5	Uncertain
ENSG00000092096	pancreas	2	2	True	1.0	Uncertain
ENSG00000092096	skin	5	2	True	0.4	Uncertain
ENSG00000092096	spleen	2	2	True	1.0	Uncertain
ENSG00000092096	stomach	2	2	True	1.0	Uncertain
ENSG00000092096	testis	2	2	True	1.0	Uncertain
ENSG00000092098	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000092098	colon	3	3	True	1.0	Approved
ENSG00000092098	heart	1	1	True	1.0	Approved
ENSG00000092098	kidney	2	2	True	1.0	Approved
ENSG00000092098	liver	2	2	True	1.0	Approved
ENSG00000092098	lung	2	2	True	1.0	Approved
ENSG00000092098	lymph_node	2	1	True	0.5	Approved
ENSG00000092098	pancreas	2	1	True	0.5	Approved
ENSG00000092098	skin	5	5	True	1.0	Approved
ENSG00000092098	spleen	2	0	False	0.0	Approved
ENSG00000092098	stomach	2	2	True	1.0	Approved
ENSG00000092098	testis	2	2	True	1.0	Approved
ENSG00000092108	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000092108	colon	3	2	True	0.6666666666666666	Approved
ENSG00000092108	heart	1	0	False	0.0	Approved
ENSG00000092108	kidney	2	2	True	1.0	Approved
ENSG00000092108	liver	2	2	True	1.0	Approved
ENSG00000092108	lung	2	2	True	1.0	Approved
ENSG00000092108	lymph_node	1	1	True	1.0	Approved
ENSG00000092108	pancreas	2	2	True	1.0	Approved
ENSG00000092108	skin	5	5	True	1.0	Approved
ENSG00000092108	spleen	2	2	True	1.0	Approved
ENSG00000092108	stomach	2	2	True	1.0	Approved
ENSG00000092108	testis	8	8	True	1.0	Approved
ENSG00000092140	cerebral_cortex	4	0	False	0.0	Uncertain
ENSG00000092140	colon	3	1	True	0.3333333333333333	Uncertain
ENSG00000092140	heart	1	0	False	0.0	Uncertain
ENSG00000092140	kidney	2	1	True	0.5	Uncertain
ENSG00000092140	liver	2	0	False	0.0	Uncertain
ENSG00000092140	lung	2	0	False	0.0	Uncertain
ENSG00000092140	lymph_node	2	0	False	0.0	Uncertain
ENSG00000092140	pancreas	2	0	False	0.0	Uncertain
ENSG00000092140	skin	5	0	False	0.0	Uncertain
ENSG00000092140	spleen	2	0	False	0.0	Uncertain
ENSG00000092140	stomach	2	0	False	0.0	Uncertain
ENSG00000092140	testis	2	1	True	0.5	Uncertain
ENSG00000092148	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000092148	colon	3	3	True	1.0	Approved
ENSG00000092148	heart	1	1	True	1.0	Approved
ENSG00000092148	kidney	2	1	True	0.5	Approved
ENSG00000092148	liver	2	2	True	1.0	Approved
ENSG00000092148	lung	2	1	True	0.5	Approved
ENSG00000092148	lymph_node	2	0	False	0.0	Approved
ENSG00000092148	pancreas	2	2	True	1.0	Approved
ENSG00000092148	skin	4	4	True	1.0	Approved
ENSG00000092148	spleen	2	0	False	0.0	Approved
ENSG00000092148	stomach	2	2	True	1.0	Approved
ENSG00000092148	testis	2	2	True	1.0	Approved
ENSG00000092199	cerebral_cortex	4	3	True	0.75	Supported
ENSG00000092199	colon	3	3	True	1.0	Supported
ENSG00000092199	heart	1	1	True	1.0	Supported
ENSG00000092199	kidney	2	2	True	1.0	Supported
ENSG00000092199	liver	2	2	True	1.0	Supported
ENSG00000092199	lung	4	4	True	1.0	Supported
ENSG00000092199	lymph_node	2	2	True	1.0	Supported
ENSG00000092199	pancreas	2	2	True	1.0	Supported
ENSG00000092199	skin	25	21	True	0.84	Supported
ENSG00000092199	spleen	2	2	True	1.0	Supported
ENSG00000092199	stomach	2	2	True	1.0	Supported
ENSG00000092199	testis	8	7	True	0.875	Supported
ENSG00000092200	cerebral_cortex	4	0	False	0.0	Supported
ENSG00000092200	colon	3	0	False	0.0	Supported
ENSG00000092200	heart	1	0	False	0.0	Supported
ENSG00000092200	kidney	2	0	False	0.0	Supported
ENSG00000092200	liver	2	0	False	0.0	Supported
ENSG00000092200	lung	2	0	False	0.0	Supported
ENSG00000092200	lymph_node	2	0	False	0.0	Supported
ENSG00000092200	pancreas	2	0	False	0.0	Supported
ENSG00000092200	skin	5	0	False	0.0	Supported
ENSG00000092200	spleen	2	0	False	0.0	Supported
ENSG00000092200	stomach	2	0	False	0.0	Supported
ENSG00000092200	testis	8	1	True	0.125	Supported
ENSG00000092201	cerebral_cortex	4	3	True	0.75	Enhanced
ENSG00000092201	colon	2	2	True	1.0	Enhanced
ENSG00000092201	heart	1	1	True	1.0	Enhanced
ENSG00000092201	kidney	2	2	True	1.0	Enhanced
ENSG00000092201	liver	2	2	True	1.0	Enhanced
ENSG00000092201	lung	4	4	True	1.0	Enhanced
ENSG00000092201	lymph_node	2	2	True	1.0	Enhanced
ENSG00000092201	pancreas	2	2	True	1.0	Enhanced
ENSG00000092201	skin	23	19	True	0.8260869565217391	Enhanced
ENSG00000092201	spleen	2	2	True	1.0	Enhanced
ENSG00000092201	stomach	2	2	True	1.0	Enhanced
ENSG00000092201	testis	8	5	True	0.625	Enhanced
ENSG00000092203	cerebral_cortex	4	3	True	0.75	Approved
ENSG00000092203	colon	2	2	True	1.0	Approved
ENSG00000092203	heart	1	0	False	0.0	Approved
ENSG00000092203	kidney	2	1	True	0.5	Approved
ENSG00000092203	liver	2	0	False	0.0	Approved
ENSG00000092203	lung	2	1	True	0.5	Approved
ENSG00000092203	lymph_node	2	2	True	1.0	Approved
ENSG00000092203	pancreas	2	2	True	1.0	Approved
ENSG00000092203	skin	5	5	True	1.0	Approved
ENSG00000092203	spleen	2	0	False	0.0	Approved
ENSG00000092203	stomach	2	2	True	1.0	Approved
ENSG00000092203	testis	8	1	True	0.125	Approved
ENSG00000092208	cerebral_cortex	4	2	True	0.5	Enhanced
ENSG00000092208	colon	3	3	True	1.0	Enhanced
ENSG00000092208	heart	1	1	True	1.0	Enhanced
ENSG00000092208	kidney	2	1	True	0.5	Enhanced
ENSG00000092208	liver	2	1	True	0.5	Enhanced
ENSG00000092208	lung	4	2	True	0.5	Enhanced
ENSG00000092208	lymph_node	2	2	True	1.0	Enhanced
ENSG00000092208	pancreas	2	2	True	1.0	Enhanced
ENSG00000092208	skin	5	3	True	0.6	Enhanced
ENSG00000092208	spleen	2	0	False	0.0	Enhanced
ENSG00000092208	stomach	2	2	True	1.0	Enhanced
ENSG00000092208	testis	8	2	True	0.25	Enhanced
ENSG00000092295	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000092295	colon	3	0	False	0.0	Enhanced
ENSG00000092295	heart	1	0	False	0.0	Enhanced
ENSG00000092295	kidney	2	0	False	0.0	Enhanced
ENSG00000092295	liver	2	0	False	0.0	Enhanced
ENSG00000092295	lung	2	0	False	0.0	Enhanced
ENSG00000092295	lymph_node	2	0	False	0.0	Enhanced
ENSG00000092295	pancreas	2	0	False	0.0	Enhanced
ENSG00000092295	skin	25	3	True	0.12	Enhanced
ENSG00000092295	spleen	2	0	False	0.0	Enhanced
ENSG00000092295	stomach	2	0	False	0.0	Enhanced
ENSG00000092295	testis	2	0	False	0.0	Enhanced
ENSG00000092345	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000092345	colon	2	0	False	0.0	Enhanced
ENSG00000092345	heart	1	0	False	0.0	Enhanced
ENSG00000092345	kidney	2	0	False	0.0	Enhanced
ENSG00000092345	liver	2	0	False	0.0	Enhanced
ENSG00000092345	lung	2	0	False	0.0	Enhanced
ENSG00000092345	lymph_node	2	0	False	0.0	Enhanced
ENSG00000092345	pancreas	1	0	False	0.0	Enhanced
ENSG00000092345	skin	5	0	False	0.0	Enhanced
ENSG00000092345	spleen	2	0	False	0.0	Enhanced
ENSG00000092345	stomach	1	0	False	0.0	Enhanced
ENSG00000092345	testis	8	6	True	0.75	Enhanced
ENSG00000092421	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000092421	colon	3	3	True	1.0	Approved
ENSG00000092421	heart	1	1	True	1.0	Approved
ENSG00000092421	kidney	2	2	True	1.0	Approved
ENSG00000092421	liver	2	2	True	1.0	Approved
ENSG00000092421	lung	2	2	True	1.0	Approved
ENSG00000092421	lymph_node	2	2	True	1.0	Approved
ENSG00000092421	pancreas	2	2	True	1.0	Approved
ENSG00000092421	skin	5	5	True	1.0	Approved
ENSG00000092421	spleen	2	2	True	1.0	Approved
ENSG00000092421	stomach	2	2	True	1.0	Approved
ENSG00000092421	testis	8	6	True	0.75	Approved
ENSG00000092439	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000092439	colon	2	1	True	0.5	Enhanced
ENSG00000092439	heart	1	0	False	0.0	Enhanced
ENSG00000092439	kidney	6	1	True	0.16666666666666666	Enhanced
ENSG00000092439	liver	2	0	False	0.0	Enhanced
ENSG00000092439	lung	2	0	False	0.0	Enhanced
ENSG00000092439	lymph_node	2	0	False	0.0	Enhanced
ENSG00000092439	pancreas	2	0	False	0.0	Enhanced
ENSG00000092439	skin	5	0	False	0.0	Enhanced
ENSG00000092439	spleen	2	0	False	0.0	Enhanced
ENSG00000092439	stomach	2	2	True	1.0	Enhanced
ENSG00000092439	testis	2	0	False	0.0	Enhanced
ENSG00000092445	cerebral_cortex	4	3	True	0.75	Approved
ENSG00000092445	colon	3	2	True	0.6666666666666666	Approved
ENSG00000092445	heart	1	1	True	1.0	Approved
ENSG00000092445	kidney	2	2	True	1.0	Approved
ENSG00000092445	liver	2	2	True	1.0	Approved
ENSG00000092445	lung	2	1	True	0.5	Approved
ENSG00000092445	lymph_node	2	1	True	0.5	Approved
ENSG00000092445	pancreas	2	0	False	0.0	Approved
ENSG00000092445	skin	5	4	True	0.8	Approved
ENSG00000092445	spleen	2	0	False	0.0	Approved
ENSG00000092445	stomach	2	2	True	1.0	Approved
ENSG00000092445	testis	2	2	True	1.0	Approved
ENSG00000092529	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000092529	colon	3	1	True	0.3333333333333333	Enhanced
ENSG00000092529	heart	1	1	True	1.0	Enhanced
ENSG00000092529	kidney	2	2	True	1.0	Enhanced
ENSG00000092529	liver	2	1	True	0.5	Enhanced
ENSG00000092529	lung	2	1	True	0.5	Enhanced
ENSG00000092529	lymph_node	2	0	False	0.0	Enhanced
ENSG00000092529	pancreas	2	0	False	0.0	Enhanced
ENSG00000092529	skin	5	1	True	0.2	Enhanced
ENSG00000092529	spleen	2	0	False	0.0	Enhanced
ENSG00000092529	stomach	2	2	True	1.0	Enhanced
ENSG00000092529	testis	2	1	True	0.5	Enhanced
ENSG00000092531	cerebral_cortex	4	0	False	0.0	Approved
ENSG00000092531	heart	1	0	False	0.0	Approved
ENSG00000092531	kidney	2	1	True	0.5	Approved
ENSG00000092531	liver	2	1	True	0.5	Approved
ENSG00000092531	lung	2	1	True	0.5	Approved
ENSG00000092531	lymph_node	2	2	True	1.0	Approved
ENSG00000092531	pancreas	2	1	True	0.5	Approved
ENSG00000092531	skin	5	4	True	0.8	Approved
ENSG00000092531	spleen	2	2	True	1.0	Approved
ENSG00000092531	stomach	2	2	True	1.0	Approved
ENSG00000092531	testis	2	2	True	1.0	Approved
ENSG00000092607	cerebral_cortex	4	1	True	0.25	Uncertain
ENSG00000092607	colon	2	1	True	0.5	Uncertain
ENSG00000092607	heart	1	0	False	0.0	Uncertain
ENSG00000092607	kidney	2	0	False	0.0	Uncertain
ENSG00000092607	liver	2	0	False	0.0	Uncertain
ENSG00000092607	lung	2	0	False	0.0	Uncertain
ENSG00000092607	lymph_node	2	0	False	0.0	Uncertain
ENSG00000092607	pancreas	2	0	False	0.0	Uncertain
ENSG00000092607	skin	5	0	False	0.0	Uncertain
ENSG00000092607	spleen	2	0	False	0.0	Uncertain
ENSG00000092607	stomach	2	2	True	1.0	Uncertain
ENSG00000092607	testis	2	0	False	0.0	Uncertain
ENSG00000092621	cerebral_cortex	4	4	True	1.0	Enhanced
ENSG00000092621	colon	3	3	True	1.0	Enhanced
ENSG00000092621	heart	1	1	True	1.0	Enhanced
ENSG00000092621	kidney	2	2	True	1.0	Enhanced
ENSG00000092621	liver	2	2	True	1.0	Enhanced
ENSG00000092621	lung	2	2	True	1.0	Enhanced
ENSG00000092621	lymph_node	2	2	True	1.0	Enhanced
ENSG00000092621	pancreas	2	1	True	0.5	Enhanced
ENSG00000092621	skin	5	5	True	1.0	Enhanced
ENSG00000092621	spleen	2	2	True	1.0	Enhanced
ENSG00000092621	stomach	2	2	True	1.0	Enhanced
ENSG00000092621	testis	8	6	True	0.75	Enhanced
ENSG00000092758	cerebral_cortex	4	0	False	0.0	Supported
ENSG00000092758	colon	3	0	False	0.0	Supported
ENSG00000092758	heart	1	0	False	0.0	Supported
ENSG00000092758	kidney	2	0	False	0.0	Supported
ENSG00000092758	liver	2	0	False	0.0	Supported
ENSG00000092758	lung	2	0	False	0.0	Supported
ENSG00000092758	lymph_node	2	0	False	0.0	Supported
ENSG00000092758	pancreas	2	0	False	0.0	Supported
ENSG00000092758	skin	24	1	True	0.041666666666666664	Supported
ENSG00000092758	spleen	2	0	False	0.0	Supported
ENSG00000092758	stomach	2	0	False	0.0	Supported
ENSG00000092758	testis	2	0	False	0.0	Supported
ENSG00000092820	cerebral_cortex	4	3	True	0.75	Enhanced
ENSG00000092820	colon	3	1	True	0.3333333333333333	Enhanced
ENSG00000092820	heart	1	0	False	0.0	Enhanced
ENSG00000092820	kidney	2	2	True	1.0	Enhanced
ENSG00000092820	liver	2	1	True	0.5	Enhanced
ENSG00000092820	lung	4	3	True	0.75	Enhanced
ENSG00000092820	lymph_node	2	2	True	1.0	Enhanced
ENSG00000092820	pancreas	2	2	True	1.0	Enhanced
ENSG00000092820	skin	24	15	True	0.625	Enhanced
ENSG00000092820	spleen	2	2	True	1.0	Enhanced
ENSG00000092820	stomach	2	2	True	1.0	Enhanced
ENSG00000092820	testis	8	2	True	0.25	Enhanced
ENSG00000092841	cerebral_cortex	4	1	True	0.25	Approved
ENSG00000092841	colon	3	2	True	0.6666666666666666	Approved
ENSG00000092841	heart	1	1	True	1.0	Approved
ENSG00000092841	kidney	2	2	True	1.0	Approved
ENSG00000092841	liver	2	0	False	0.0	Approved
ENSG00000092841	lung	2	2	True	1.0	Approved
ENSG00000092841	lymph_node	1	1	True	1.0	Approved
ENSG00000092841	pancreas	2	2	True	1.0	Approved
ENSG00000092841	skin	5	2	True	0.4	Approved
ENSG00000092841	spleen	2	2	True	1.0	Approved
ENSG00000092841	stomach	2	2	True	1.0	Approved
ENSG00000092841	testis	2	1	True	0.5	Approved
ENSG00000092850	cerebral_cortex	4	0	False	0.0	Approved
ENSG00000092850	colon	2	0	False	0.0	Approved
ENSG00000092850	heart	1	0	False	0.0	Approved
ENSG00000092850	kidney	2	0	False	0.0	Approved
ENSG00000092850	liver	2	0	False	0.0	Approved
ENSG00000092850	lung	2	0	False	0.0	Approved
ENSG00000092850	lymph_node	2	0	False	0.0	Approved
ENSG00000092850	pancreas	2	0	False	0.0	Approved
ENSG00000092850	skin	5	0	False	0.0	Approved
ENSG00000092850	spleen	2	0	False	0.0	Approved
ENSG00000092850	stomach	2	0	False	0.0	Approved
ENSG00000092850	testis	2	1	True	0.5	Approved
ENSG00000092871	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000092871	colon	3	3	True	1.0	Approved
ENSG00000092871	heart	1	1	True	1.0	Approved
ENSG00000092871	kidney	2	2	True	1.0	Approved
ENSG00000092871	liver	2	2	True	1.0	Approved
ENSG00000092871	lung	4	2	True	0.5	Approved
ENSG00000092871	lymph_node	2	2	True	1.0	Approved
ENSG00000092871	pancreas	2	2	True	1.0	Approved
ENSG00000092871	skin	5	5	True	1.0	Approved
ENSG00000092871	spleen	2	2	True	1.0	Approved
ENSG00000092871	stomach	2	2	True	1.0	Approved
ENSG00000092871	testis	8	2	True	0.25	Approved
ENSG00000092929	cerebral_cortex	4	1	True	0.25	Enhanced
ENSG00000092929	colon	2	0	False	0.0	Enhanced
ENSG00000092929	heart	1	0	False	0.0	Enhanced
ENSG00000092929	kidney	2	0	False	0.0	Enhanced
ENSG00000092929	liver	2	0	False	0.0	Enhanced
ENSG00000092929	lung	2	0	False	0.0	Enhanced
ENSG00000092929	lymph_node	1	1	True	1.0	Enhanced
ENSG00000092929	pancreas	2	1	True	0.5	Enhanced
ENSG00000092929	skin	5	0	False	0.0	Enhanced
ENSG00000092929	spleen	2	1	True	0.5	Enhanced
ENSG00000092929	stomach	2	2	True	1.0	Enhanced
ENSG00000092929	testis	2	0	False	0.0	Enhanced
ENSG00000092931	cerebral_cortex	4	3	True	0.75	Uncertain
ENSG00000092931	colon	2	2	True	1.0	Uncertain
ENSG00000092931	heart	1	1	True	1.0	Uncertain
ENSG00000092931	kidney	2	1	True	0.5	Uncertain
ENSG00000092931	liver	2	1	True	0.5	Uncertain
ENSG00000092931	lung	2	2	True	1.0	Uncertain
ENSG00000092931	lymph_node	2	2	True	1.0	Uncertain
ENSG00000092931	pancreas	2	2	True	1.0	Uncertain
ENSG00000092931	skin	5	3	True	0.6	Uncertain
ENSG00000092931	spleen	2	1	True	0.5	Uncertain
ENSG00000092931	stomach	2	2	True	1.0	Uncertain
ENSG00000092931	testis	2	2	True	1.0	Uncertain
ENSG00000092964	cerebral_cortex	4	2	True	0.5	Supported
ENSG00000092964	colon	8	4	True	0.5	Supported
ENSG00000092964	heart	1	0	False	0.0	Supported
ENSG00000092964	kidney	6	3	True	0.5	Supported
ENSG00000092964	liver	2	0	False	0.0	Supported
ENSG00000092964	lung	4	3	True	0.75	Supported
ENSG00000092964	lymph_node	2	2	True	1.0	Supported
ENSG00000092964	pancreas	2	2	True	1.0	Supported
ENSG00000092964	skin	27	12	True	0.4444444444444444	Supported
ENSG00000092964	spleen	2	0	False	0.0	Supported
ENSG00000092964	stomach	2	0	False	0.0	Supported
ENSG00000092964	testis	2	2	True	1.0	Supported
ENSG00000092978	cerebral_cortex	4	3	True	0.75	Uncertain
ENSG00000092978	colon	3	3	True	1.0	Uncertain
ENSG00000092978	heart	1	1	True	1.0	Uncertain
ENSG00000092978	kidney	2	2	True	1.0	Uncertain
ENSG00000092978	liver	2	1	True	0.5	Uncertain
ENSG00000092978	lung	2	2	True	1.0	Uncertain
ENSG00000092978	lymph_node	2	2	True	1.0	Uncertain
ENSG00000092978	pancreas	2	2	True	1.0	Uncertain
ENSG00000092978	skin	5	5	True	1.0	Uncertain
ENSG00000092978	spleen	2	2	True	1.0	Uncertain
ENSG00000092978	stomach	2	2	True	1.0	Uncertain
ENSG00000092978	testis	2	2	True	1.0	Uncertain
ENSG00000093000	cerebral_cortex	4	4	True	1.0	Enhanced
ENSG00000093000	colon	2	2	True	1.0	Enhanced
ENSG00000093000	heart	1	1	True	1.0	Enhanced
ENSG00000093000	kidney	2	2	True	1.0	Enhanced
ENSG00000093000	liver	2	2	True	1.0	Enhanced
ENSG00000093000	lung	4	4	True	1.0	Enhanced
ENSG00000093000	lymph_node	1	1	True	1.0	Enhanced
ENSG00000093000	pancreas	2	2	True	1.0	Enhanced
ENSG00000093000	skin	5	5	True	1.0	Enhanced
ENSG00000093000	spleen	2	2	True	1.0	Enhanced
ENSG00000093000	stomach	2	2	True	1.0	Enhanced
ENSG00000093000	testis	8	7	True	0.875	Enhanced
ENSG00000093009	cerebral_cortex	3	0	False	0.0	Enhanced
ENSG00000093009	colon	3	1	True	0.3333333333333333	Enhanced
ENSG00000093009	heart	1	0	False	0.0	Enhanced
ENSG00000093009	kidney	2	2	True	1.0	Enhanced
ENSG00000093009	liver	2	0	False	0.0	Enhanced
ENSG00000093009	lung	2	2	True	1.0	Enhanced
ENSG00000093009	lymph_node	2	1	True	0.5	Enhanced
ENSG00000093009	pancreas	2	0	False	0.0	Enhanced
ENSG00000093009	skin	25	3	True	0.12	Enhanced
ENSG00000093009	spleen	2	0	False	0.0	Enhanced
ENSG00000093009	stomach	2	2	True	1.0	Enhanced
ENSG00000093009	testis	8	8	True	1.0	Enhanced
ENSG00000093010	cerebral_cortex	4	4	True	1.0	Enhanced
ENSG00000093010	colon	3	3	True	1.0	Enhanced
ENSG00000093010	heart	1	0	False	0.0	Enhanced
ENSG00000093010	kidney	6	5	True	0.8333333333333334	Enhanced
ENSG00000093010	liver	2	2	True	1.0	Enhanced
ENSG00000093010	lung	4	2	True	0.5	Enhanced
ENSG00000093010	lymph_node	2	2	True	1.0	Enhanced
ENSG00000093010	pancreas	2	2	True	1.0	Enhanced
ENSG00000093010	skin	22	11	True	0.5	Enhanced
ENSG00000093010	spleen	2	2	True	1.0	Enhanced
ENSG00000093010	stomach	2	2	True	1.0	Enhanced
ENSG00000093010	testis	8	2	True	0.25	Enhanced
ENSG00000093144	cerebral_cortex	4	1	True	0.25	Uncertain
ENSG00000093144	colon	3	3	True	1.0	Uncertain
ENSG00000093144	heart	1	0	False	0.0	Uncertain
ENSG00000093144	kidney	2	1	True	0.5	Uncertain
ENSG00000093144	liver	2	2	True	1.0	Uncertain
ENSG00000093144	lung	2	2	True	1.0	Uncertain
ENSG00000093144	lymph_node	1	1	True	1.0	Uncertain
ENSG00000093144	pancreas	2	2	True	1.0	Uncertain
ENSG00000093144	skin	5	4	True	0.8	Uncertain
ENSG00000093144	spleen	2	1	True	0.5	Uncertain
ENSG00000093144	stomach	2	2	True	1.0	Uncertain
