platform	arm	feature_id	uniprot	gene	ensg	n_samples	det_rate	det_rate_TDR1	det_rate_TDR4	mean_value	mean_value_detected	n_sequences	n_proteotypic	present	present_TDR1	present_TDR4
MS	Organoid	O43766	O43766	LIAS	ENSG00000121897	10.0	1.0	1.0	1.0	21.784268556194768	21.784268556194768	6.0	6.0	1	1	1
MS	Organoid	O43768	O43768	ENSA	ENSG00000143420	10.0	1.0	1.0	1.0	24.754956066985113	24.754956066985113	10.0	9.0	1	1	1
MS	Organoid	O43772	O43772	SLC25A20	ENSG00000178537	10.0	1.0	1.0	1.0	21.968647346922513	21.968647346922513	12.0	12.0	1	1	1
MS	Organoid	O43776	O43776	NARS1	ENSG00000134440	10.0	1.0	1.0	1.0	27.58963430127111	27.58963430127111	31.0	31.0	1	1	1
MS	Organoid	O43791	O43791	SPOP	ENSG00000121067	10.0	0.3	0.2	0.4	12.720661911222152	12.720661911222152	1.0	1.0	0	0	0
MS	Organoid	O43795	O43795	MYO1B	ENSG00000128641	10.0	1.0	1.0	1.0	23.436491624552456	23.436491624552456	48.0	43.0	1	1	1
MS	Organoid	O43805	O43805	SSNA1	ENSG00000176101	10.0	1.0	1.0	1.0	16.624460407774986	16.624460407774986	4.0	4.0	1	1	1
MS	Organoid	O43808	O43808	SLC25A17	ENSG00000100372	10.0	1.0	1.0	1.0	20.88897025060136	20.88897025060136	10.0	10.0	1	1	1
MS	Organoid	O43809	O43809	NUDT21	ENSG00000167005	10.0	1.0	1.0	1.0	26.56754860525647	26.56754860525647	15.0	15.0	1	1	1
MS	Organoid	O43813	O43813	LANCL1	ENSG00000115365	10.0	1.0	1.0	1.0	25.040294583946476	25.040294583946476	20.0	20.0	1	1	1
MS	Organoid	O43815	O43815	STRN	ENSG00000115808	10.0	1.0	1.0	1.0	23.31502997336386	23.31502997336386	30.0	29.0	1	1	1
MS	Organoid	O43818	O43818	RRP9	ENSG00000114767	10.0	1.0	1.0	1.0	22.967458197762973	22.967458197762973	15.0	15.0	1	1	1
MS	Organoid	O43819	O43819	SCO2	ENSG00000284194	10.0	0.9	1.0	0.8	17.187507305096954	17.187507305096954	3.0	3.0	1	1	1
MS	Organoid	O43822	O43822	CFAP410	ENSG00000160226	10.0	1.0	1.0	1.0	18.854935805462524	18.854935805462524	9.0	9.0	1	1	1
MS	Organoid	O43823	O43823	AKAP8	ENSG00000105127	10.0	1.0	1.0	1.0	21.57217774152373	21.57217774152373	20.0	20.0	1	1	1
MS	Organoid	O43824	O43824	GTPBP6	ENSG00000178605	10.0	1.0	1.0	1.0	17.138282731842278	17.138282731842278	10.0	10.0	1	1	1
MS	Organoid	O43826	O43826	SLC37A4	ENSG00000137700	10.0	1.0	1.0	1.0	22.002673138517814	22.002673138517814	4.0	4.0	1	1	1
MS	Organoid	O43829	O43829	ZBTB14	ENSG00000198081	10.0	1.0	1.0	1.0	20.843824733307034	20.843824733307034	4.0	4.0	1	1	1
MS	Organoid	O43837	O43837	IDH3B	ENSG00000101365	10.0	1.0	1.0	1.0	22.76134553302323	22.76134553302323	17.0	17.0	1	1	1
MS	Organoid	O43847	O43847	NRDC	ENSG00000078618	10.0	1.0	1.0	1.0	24.11792752474022	24.11792752474022	35.0	35.0	1	1	1
MS	Organoid	O43852	O43852	CALU	ENSG00000128595	10.0	1.0	1.0	1.0	26.922743464058982	26.922743464058982	19.0	19.0	1	1	1
MS	Organoid	O43854	O43854	EDIL3	ENSG00000164176	10.0	1.0	1.0	1.0	22.881777871245113	22.881777871245113	21.0	21.0	1	1	1
MS	Organoid	O43861	O43861	ATP9B	ENSG00000166377	10.0	0.5	0.6	0.4	15.132736330722096	15.132736330722096	3.0	3.0	0	0	0
MS	Organoid	O43865	O43865	AHCYL1	ENSG00000168710	10.0	1.0	1.0	1.0	25.562837932378272	25.562837932378272	26.0	14.0	1	1	1
MS	Organoid	O43889	O43889	CREB3	ENSG00000107175	10.0	1.0	1.0	1.0	16.63636418298823	16.63636418298823	6.0	6.0	1	1	1
MS	Organoid	O43896	O43896	KIF1C	ENSG00000129250	10.0	1.0	1.0	1.0	22.24299038616558	22.24299038616558	14.0	14.0	1	1	1
MS	Organoid	O43897	O43897	TLL1	ENSG00000038295	10.0	0.8	1.0	0.6	18.174950587220625	18.174950587220625	7.0	7.0	1	1	0
MS	Organoid	O43903	O43903	GAS2	ENSG00000148935	10.0	0.8	1.0	0.6	18.943165558521834	18.943165558521834	4.0	4.0	1	1	0
MS	Organoid	O43909	O43909	EXTL3	ENSG00000012232	10.0	1.0	1.0	1.0	21.74257692199341	21.74257692199341	28.0	28.0	1	1	1
MS	Organoid	O43913	O43913	ORC5	ENSG00000164815	10.0	1.0	1.0	1.0	22.477919296951505	22.477919296951505	17.0	17.0	1	1	1
MS	Organoid	O43920	O43920	NDUFS5	ENSG00000168653	10.0	1.0	1.0	1.0	24.694073050561222	24.694073050561222	6.0	6.0	1	1	1
MS	Organoid	O43924	O43924	PDE6D	ENSG00000156973	10.0	1.0	1.0	1.0	24.17056467337504	24.17056467337504	4.0	4.0	1	1	1
MS	Organoid	O43929	O43929	ORC4	ENSG00000115947	10.0	1.0	1.0	1.0	22.905191045753305	22.905191045753305	19.0	18.0	1	1	1
MS	Organoid	O43933	O43933	PEX1	ENSG00000127980	10.0	1.0	1.0	1.0	21.65749522206537	21.65749522206537	26.0	26.0	1	1	1
MS	Organoid	O60216	O60216	RAD21	ENSG00000164754	10.0	1.0	1.0	1.0	24.350969501798545	24.350969501798545	31.0	28.0	1	1	1
MS	Organoid	O60218	O60218	AKR1B10	ENSG00000198074	10.0	1.0	1.0	1.0	19.53801525923233	19.53801525923233	1.0	0.0	1	1	1
MS	Organoid	O60220	O60220	TIMM8A	ENSG00000126953	10.0	1.0	1.0	1.0	23.015301626378932	23.015301626378932	4.0	4.0	1	1	1
MS	Organoid	O60229	O60229	KALRN	ENSG00000160145	10.0	1.0	1.0	1.0	21.274054889331826	21.274054889331826	58.0	57.0	1	1	1
MS	Organoid	O60231	O60231	DHX16	ENSG00000204560	10.0	1.0	1.0	1.0	23.09698330820786	23.09698330820786	31.0	31.0	1	1	1
MS	Organoid	O60232	O60232	ZNRD2	ENSG00000173465	10.0	1.0	1.0	1.0	24.1548309058364	24.1548309058364	10.0	10.0	1	1	1
MS	Organoid	O60237	O60237	PPP1R12B	ENSG00000077157	10.0	1.0	1.0	1.0	20.266001902411546	20.266001902411546	14.0	14.0	1	1	1
MS	Organoid	O60238	O60238	BNIP3L	ENSG00000104765	10.0	1.0	1.0	1.0	20.55398609132514	20.55398609132514	5.0	5.0	1	1	1
MS	Organoid	O60239	O60239	SH3BP5	ENSG00000131370	10.0	0.2	0.4	0.0	11.314209845386234	11.314209845386234	1.0	1.0	0	0	0
MS	Organoid	O60241	O60241	ADGRB2		10.0	1.0	1.0	1.0	17.211674164636825	17.211674164636825	11.0	11.0	1	1	1
MS	Organoid	O60242	O60242	ADGRB3	ENSG00000135298	10.0	1.0	1.0	1.0	16.96380419559984	16.96380419559984	11.0	10.0	1	1	1
MS	Organoid	O60243	O60243	HS6ST1	ENSG00000136720	10.0	1.0	1.0	1.0	22.9856501757376	22.9856501757376	10.0	9.0	1	1	1
MS	Organoid	O60244	O60244	MED14	ENSG00000180182	10.0	1.0	1.0	1.0	22.61102192881842	22.61102192881842	39.0	39.0	1	1	1
MS	Organoid	O60245	O60245	PCDH7	ENSG00000169851	10.0	1.0	1.0	1.0	22.62742468046915	22.62742468046915	14.0	14.0	1	1	1
MS	Organoid	O60256	O60256	PRPSAP2	ENSG00000141127	10.0	1.0	1.0	1.0	25.861899825273223	25.861899825273223	22.0	20.0	1	1	1
MS	Organoid	O60258	O60258	FGF17	ENSG00000158815	10.0	0.9	1.0	0.8	16.29382156929072	16.29382156929072	3.0	3.0	1	1	1
MS	Organoid	O60260	O60260	PRKN	ENSG00000185345	10.0	0.6	0.6	0.6	10.75827323104803	10.75827323104803	2.0	2.0	0	0	0
MS	Organoid	O60262	O60262	GNG7	ENSG00000176533	10.0	1.0	1.0	1.0	22.995073001027052	22.995073001027052	2.0	2.0	1	1	1
MS	Organoid	O60264	O60264	SMARCA5	ENSG00000153147	10.0	1.0	1.0	1.0	25.559720601251815	25.559720601251815	61.0	45.0	1	1	1
MS	Organoid	O60266	O60266	ADCY3	ENSG00000138031	10.0	0.4	0.8	0.0	11.593178791207553	11.593178791207553	3.0	3.0	0	1	0
MS	Organoid	O60268	O60268	KIAA0513	ENSG00000135709	10.0	1.0	1.0	1.0	27.985897576638724	27.985897576638724	17.0	17.0	1	1	1
MS	Organoid	O60269	O60269	GPRIN2	ENSG00000204175	10.0	1.0	1.0	1.0	15.165213263793754	15.165213263793754	2.0	2.0	1	1	1
MS	Organoid	O60271	O60271	SPAG9	ENSG00000008294	10.0	1.0	1.0	1.0	23.77554441057136	23.77554441057136	57.0	51.0	1	1	1
MS	Organoid	O60281	O60281	ZNF292	ENSG00000188994	10.0	1.0	1.0	1.0	21.826696869402877	21.826696869402877	60.0	60.0	1	1	1
MS	Organoid	O60282	O60282	KIF5C	ENSG00000168280	10.0	1.0	1.0	1.0	26.67568750538994	26.67568750538994	52.0	47.0	1	1	1
MS	Organoid	O60284	O60284	ST18	ENSG00000147488	10.0	1.0	1.0	1.0	20.068907583746345	20.068907583746345	8.0	8.0	1	1	1
MS	Organoid	O60285	O60285	NUAK1	ENSG00000074590	10.0	0.9	0.8	1.0	14.871089003446432	14.871089003446432	5.0	5.0	1	1	1
MS	Organoid	O60287	O60287	URB1	ENSG00000142207	10.0	1.0	1.0	1.0	23.135116961438918	23.135116961438918	58.0	58.0	1	1	1
MS	Organoid	O60291	O60291	MGRN1	ENSG00000102858	10.0	1.0	1.0	1.0	21.518931135013453	21.518931135013453	16.0	14.0	1	1	1
MS	Organoid	O60292	O60292	SIPA1L3	ENSG00000105738	10.0	1.0	1.0	1.0	21.352112190694637	21.352112190694637	27.0	27.0	1	1	1
MS	Organoid	O60293	O60293	ZFC3H1	ENSG00000133858	10.0	1.0	1.0	1.0	20.21434825131184	20.21434825131184	28.0	28.0	1	1	1
MS	Organoid	O60294	O60294	LCMT2	ENSG00000168806	10.0	1.0	1.0	1.0	20.719689391723858	20.719689391723858	11.0	11.0	1	1	1
MS	Organoid	O60299	O60299	LZTS3	ENSG00000088899	10.0	1.0	1.0	1.0	20.787363933434072	20.787363933434072	7.0	7.0	1	1	1
MS	Organoid	O60303	O60303	KATNIP	ENSG00000047578	10.0	0.8	0.8	0.8	13.747604040924553	13.747604040924553	5.0	5.0	1	1	1
MS	Organoid	O60306	O60306	AQR	ENSG00000021776	10.0	1.0	1.0	1.0	24.53297129540601	24.53297129540601	58.0	57.0	1	1	1
MS	Organoid	O60307	O60307	MAST3	ENSG00000099308	10.0	1.0	1.0	1.0	19.589865965016564	19.589865965016564	8.0	8.0	1	1	1
MS	Organoid	O60308	O60308	CEP104	ENSG00000116198	10.0	1.0	1.0	1.0	20.066721650935005	20.066721650935005	6.0	6.0	1	1	1
MS	Organoid	O60313	O60313	OPA1	ENSG00000198836	10.0	1.0	1.0	1.0	23.989613584099722	23.989613584099722	49.0	49.0	1	1	1
MS	Organoid	O60315	O60315	ZEB2	ENSG00000169554	10.0	1.0	1.0	1.0	20.852886344079383	20.852886344079383	20.0	19.0	1	1	1
MS	Organoid	O60318	O60318	MCM3AP	ENSG00000160294	10.0	1.0	1.0	1.0	20.97855892776797	20.97855892776797	42.0	42.0	1	1	1
MS	Organoid	O60331	O60331	PIP5K1C	ENSG00000186111	10.0	1.0	1.0	1.0	24.15919268004175	24.15919268004175	17.0	14.0	1	1	1
MS	Organoid	O60333	O60333	KIF1B	ENSG00000054523	10.0	1.0	1.0	1.0	22.478642405693545	22.478642405693545	37.0	36.0	1	1	1
MS	Organoid	O60337	O60337	MARCHF6	ENSG00000145495	10.0	1.0	1.0	1.0	17.093864482699907	17.093864482699907	5.0	5.0	1	1	1
MS	Organoid	O60341	O60341	KDM1A	ENSG00000004487	10.0	1.0	1.0	1.0	24.605218469798192	24.605218469798192	33.0	33.0	1	1	1
MS	Organoid	O60343	O60343	TBC1D4	ENSG00000136111	10.0	1.0	1.0	1.0	24.28518855005343	24.28518855005343	25.0	24.0	1	1	1
MS	Organoid	O60346	O60346	PHLPP1	ENSG00000081913	10.0	1.0	1.0	1.0	18.682685508448163	18.682685508448163	13.0	13.0	1	1	1
MS	Organoid	O60347	O60347	TBC1D12	ENSG00000108239	10.0	1.0	1.0	1.0	15.012430386258984	15.012430386258984	5.0	5.0	1	1	1
MS	Organoid	O60361	O60361	NME2P1		10.0	1.0	1.0	1.0	22.069197886184064	22.069197886184064	1.0	1.0	1	1	1
MS	Organoid	O60381	O60381	HBP1	ENSG00000105856	10.0	1.0	1.0	1.0	14.799393849583714	14.799393849583714	4.0	4.0	1	1	1
MS	Organoid	O60427	O60427	FADS1	ENSG00000149485	10.0	1.0	1.0	1.0	23.798427044049266	23.798427044049266	12.0	12.0	1	1	1
MS	Organoid	O60437	O60437	PPL	ENSG00000118898	10.0	0.9	1.0	0.8	20.07641546150313	20.07641546150313	12.0	12.0	1	1	1
MS	Organoid	O60443	O60443	GSDME	ENSG00000105928	10.0	1.0	1.0	1.0	23.477908169309572	23.477908169309572	20.0	20.0	1	1	1
MS	Organoid	O60447	O60447	EVI5	ENSG00000067208	10.0	1.0	1.0	1.0	22.399656649794593	22.399656649794593	11.0	11.0	1	1	1
MS	Organoid	O60462	O60462	NRP2	ENSG00000118257	10.0	1.0	1.0	1.0	23.550709511611263	23.550709511611263	29.0	29.0	1	1	1
MS	Organoid	O60476	O60476	MAN1A2	ENSG00000198162	10.0	1.0	1.0	1.0	22.333715347279558	22.333715347279558	16.0	15.0	1	1	1
MS	Organoid	O60477	O60477	BRINP1	ENSG00000078725	10.0	0.9	0.8	1.0	14.276340380299388	14.276340380299388	4.0	3.0	1	1	1
MS	Organoid	O60481	O60481	ZIC3	ENSG00000156925	10.0	0.2	0.4	0.0	22.702974449103767	22.702974449103767	2.0	2.0	0	0	0
MS	Organoid	O60486	O60486	PLXNC1	ENSG00000136040	10.0	1.0	1.0	1.0	20.85921508628328	20.85921508628328	34.0	34.0	1	1	1
MS	Organoid	O60488	O60488	ACSL4	ENSG00000068366	10.0	1.0	1.0	1.0	24.668935613621777	24.668935613621777	29.0	29.0	1	1	1
MS	Organoid	O60493	O60493	SNX3	ENSG00000112335	10.0	1.0	1.0	1.0	25.38411736198234	25.38411736198234	8.0	8.0	1	1	1
MS	Organoid	O60499	O60499	STX10	ENSG00000104915	10.0	1.0	1.0	1.0	21.13114996356557	21.13114996356557	4.0	4.0	1	1	1
MS	Organoid	O60502	O60502	OGA	ENSG00000198408	10.0	1.0	1.0	1.0	26.176760227430634	26.176760227430634	42.0	42.0	1	1	1
MS	Organoid	O60503	O60503	ADCY9	ENSG00000162104	10.0	1.0	1.0	1.0	23.006289720191145	23.006289720191145	16.0	16.0	1	1	1
MS	Organoid	O60504	O60504	SORBS3	ENSG00000120896	10.0	1.0	1.0	1.0	23.68875591310544	23.68875591310544	14.0	14.0	1	1	1
MS	Organoid	O60506	O60506	SYNCRIP	ENSG00000135316	10.0	1.0	1.0	1.0	26.793281185572205	26.793281185572205	24.0	24.0	1	1	1
MS	Organoid	O60507	O60507	TPST1	ENSG00000169902	10.0	1.0	1.0	1.0	20.348266595497225	20.348266595497225	5.0	5.0	1	1	1
MS	Organoid	O60508	O60508	CDC40	ENSG00000168438	10.0	1.0	1.0	1.0	23.224982505566608	23.224982505566608	20.0	20.0	1	1	1
MS	Organoid	O60512	O60512	B4GALT3	ENSG00000158850	10.0	1.0	1.0	1.0	22.625304305913403	22.625304305913403	4.0	4.0	1	1	1
MS	Organoid	O60513	O60513	B4GALT4	ENSG00000121578	10.0	1.0	1.0	1.0	22.264049455886727	22.264049455886727	7.0	7.0	1	1	1
MS	Organoid	O60518	O60518	RANBP6	ENSG00000137040	10.0	1.0	1.0	1.0	23.101124564726998	23.101124564726998	39.0	39.0	1	1	1
MS	Organoid	O60519	O60519	CREBL2	ENSG00000111269	10.0	0.4	0.4	0.4	17.18380219413691	17.18380219413691	1.0	1.0	0	0	0
MS	Organoid	O60524	O60524	NEMF	ENSG00000165525	10.0	1.0	1.0	1.0	24.527205016007848	24.527205016007848	25.0	25.0	1	1	1
MS	Organoid	O60547	O60547	GMDS	ENSG00000112699	10.0	1.0	1.0	1.0	23.86834748384974	23.86834748384974	18.0	18.0	1	1	1
MS	Organoid	O60551	O60551	NMT2	ENSG00000152465	10.0	1.0	1.0	1.0	22.90771743626653	22.90771743626653	16.0	16.0	1	1	1
MS	Organoid	O60563	O60563	CCNT1	ENSG00000129315	10.0	1.0	1.0	1.0	24.446027416846313	24.446027416846313	16.0	14.0	1	1	1
MS	Organoid	O60566	O60566	BUB1B	ENSG00000156970	10.0	1.0	1.0	1.0	18.902969264708652	18.902969264708652	11.0	11.0	1	1	1
MS	Organoid	O60568	O60568	PLOD3	ENSG00000106397	10.0	1.0	1.0	1.0	23.897425740613155	23.897425740613155	27.0	27.0	1	1	1
MS	Organoid	O60573	O60573	EIF4E2	ENSG00000135930	10.0	1.0	1.0	1.0	23.136121914944844	23.136121914944844	11.0	11.0	1	1	1
MS	Organoid	O60583	O60583	CCNT2	ENSG00000082258	10.0	1.0	1.0	1.0	17.036451044094903	17.036451044094903	9.0	9.0	1	1	1
MS	Organoid	O60610	O60610	DIAPH1	ENSG00000131504	10.0	1.0	1.0	1.0	24.56108457761858	24.56108457761858	49.0	48.0	1	1	1
MS	Organoid	O60613	O60613	SELENOF	ENSG00000183291	10.0	1.0	1.0	1.0	24.817692216716416	24.817692216716416	5.0	5.0	1	1	1
MS	Organoid	O60636	O60636	TSPAN2	ENSG00000134198	10.0	1.0	1.0	1.0	10.644507915446383	10.644507915446383	1.0	1.0	1	1	1
MS	Organoid	O60637	O60637	TSPAN3	ENSG00000140391	10.0	1.0	1.0	1.0	23.75563620248106	23.75563620248106	2.0	2.0	1	1	1
MS	Organoid	O60641	O60641	SNAP91	ENSG00000065609	10.0	1.0	1.0	1.0	22.93697119924677	22.93697119924677	18.0	18.0	1	1	1
MS	Organoid	O60645	O60645	EXOC3	ENSG00000180104	10.0	1.0	1.0	1.0	23.851137966238603	23.851137966238603	31.0	31.0	1	1	1
MS	Organoid	O60664	O60664	PLIN3	ENSG00000105355	10.0	1.0	1.0	1.0	24.676743064775266	24.676743064775266	21.0	21.0	1	1	1
MS	Organoid	O60671	O60671	RAD1	ENSG00000113456	10.0	1.0	1.0	1.0	19.864808445563806	19.864808445563806	6.0	6.0	1	1	1
MS	Organoid	O60673	O60673	REV3L	ENSG00000009413	10.0	0.7	1.0	0.4	15.369056699644597	15.369056699644597	4.0	4.0	1	1	0
MS	Organoid	O60674	O60674	JAK2	ENSG00000096968	10.0	1.0	1.0	1.0	16.19909911644556	16.19909911644556	6.0	6.0	1	1	1
MS	Organoid	O60678	O60678	PRMT3	ENSG00000185238	10.0	1.0	1.0	1.0	23.471352200172102	23.471352200172102	13.0	13.0	1	1	1
MS	Organoid	O60683	O60683	PEX10	ENSG00000157911	10.0	1.0	1.0	1.0	20.886400604988605	20.886400604988605	6.0	6.0	1	1	1
MS	Organoid	O60684	O60684	KPNA6	ENSG00000025800	10.0	1.0	1.0	1.0	24.636270466535844	24.636270466535844	11.0	8.0	1	1	1
MS	Organoid	O60687	O60687	SRPX2	ENSG00000102359	10.0	0.9	1.0	0.8	20.28859978224677	20.28859978224677	11.0	11.0	1	1	1
MS	Organoid	O60701	O60701	UGDH	ENSG00000109814	10.0	1.0	1.0	1.0	25.040129901691454	25.040129901691454	31.0	31.0	1	1	1
MS	Organoid	O60704	O60704	TPST2	ENSG00000128294	10.0	1.0	1.0	1.0	21.117153457980983	21.117153457980983	8.0	8.0	1	1	1
MS	Organoid	O60716	O60716	CTNND1	ENSG00000198561	10.0	1.0	1.0	1.0	24.612766272520464	24.612766272520464	39.0	39.0	1	1	1
MS	Organoid	O60725	O60725	ICMT	ENSG00000116237	10.0	1.0	1.0	1.0	22.05167493428965	22.05167493428965	5.0	5.0	1	1	1
MS	Organoid	O60733	O60733	PLA2G6	ENSG00000184381	10.0	1.0	1.0	1.0	20.696543381552836	20.696543381552836	19.0	19.0	1	1	1
MS	Organoid	O60739	O60739	EIF1B	ENSG00000114784	10.0	1.0	1.0	1.0	25.420467199950643	25.420467199950643	9.0	3.0	1	1	1
MS	Organoid	O60749	O60749	SNX2	ENSG00000205302	10.0	1.0	1.0	1.0	24.940213691159027	24.940213691159027	25.0	23.0	1	1	1
MS	Organoid	O60762	O60762	DPM1	ENSG00000000419	10.0	1.0	1.0	1.0	24.962989160617774	24.962989160617774	16.0	16.0	1	1	1
MS	Organoid	O60763	O60763	USO1	ENSG00000138768	10.0	1.0	1.0	1.0	26.128600237175412	26.128600237175412	43.0	43.0	1	1	1
MS	Organoid	O60779	O60779	SLC19A2	ENSG00000117479	10.0	0.8	0.8	0.8	10.57895053092388	10.57895053092388	2.0	2.0	1	1	1
MS	Organoid	O60783	O60783	MRPS14	ENSG00000120333	10.0	1.0	1.0	1.0	22.064292143812803	22.064292143812803	3.0	3.0	1	1	1
MS	Organoid	O60784	O60784	TOM1	ENSG00000100284	10.0	1.0	1.0	1.0	24.85863002632845	24.85863002632845	18.0	18.0	1	1	1
MS	Organoid	O60825	O60825	PFKFB2	ENSG00000123836	10.0	1.0	1.0	1.0	23.940367825827558	23.940367825827558	24.0	18.0	1	1	1
MS	Organoid	O60826	O60826	CCDC22	ENSG00000101997	10.0	1.0	1.0	1.0	22.80282793204757	22.80282793204757	26.0	26.0	1	1	1
MS	Organoid	O60828	O60828	PQBP1	ENSG00000102103	10.0	1.0	1.0	1.0	22.940238057399842	22.940238057399842	9.0	9.0	1	1	1
MS	Organoid	O60830	O60830	TIMM17B	ENSG00000126768	10.0	1.0	1.0	1.0	21.403999996162526	21.403999996162526	6.0	6.0	1	1	1
MS	Organoid	O60831	O60831	PRAF2	ENSG00000243279	10.0	1.0	1.0	1.0	26.72852549244194	26.72852549244194	4.0	4.0	1	1	1
MS	Organoid	O60832	O60832	DKC1	ENSG00000130826	10.0	1.0	1.0	1.0	25.03086561109908	25.03086561109908	31.0	31.0	1	1	1
MS	Organoid	O60841	O60841	EIF5B	ENSG00000158417	10.0	1.0	1.0	1.0	24.49122826926803	24.49122826926803	52.0	52.0	1	1	1
MS	Organoid	O60858	O60858	TRIM13	ENSG00000204977	10.0	1.0	1.0	1.0	19.120545738080484	19.120545738080484	6.0	6.0	1	1	1
MS	Organoid	O60861	O60861	GAS7	ENSG00000007237	10.0	1.0	1.0	1.0	15.203255470961334	15.203255470961334	5.0	5.0	1	1	1
MS	Organoid	O60869	O60869	EDF1	ENSG00000107223	10.0	1.0	1.0	1.0	24.362416870295423	24.362416870295423	6.0	6.0	1	1	1
MS	Organoid	O60870	O60870	KIN	ENSG00000151657	10.0	1.0	1.0	1.0	23.451260104866115	23.451260104866115	16.0	16.0	1	1	1
MS	Organoid	O60879	O60879	DIAPH2	ENSG00000147202	10.0	1.0	1.0	1.0	23.73750286237027	23.73750286237027	37.0	37.0	1	1	1
MS	Organoid	O60884	O60884	DNAJA2	ENSG00000069345	10.0	1.0	1.0	1.0	25.209619940177586	25.209619940177586	18.0	18.0	1	1	1
MS	Organoid	O60885	O60885	BRD4	ENSG00000141867	10.0	1.0	1.0	1.0	23.846045184551013	23.846045184551013	33.0	24.0	1	1	1
MS	Organoid	O60888	O60888	CUTA	ENSG00000112514	10.0	1.0	1.0	1.0	26.21948371499579	26.21948371499579	7.0	7.0	1	1	1
MS	Organoid	O60890	O60890	OPHN1	ENSG00000079482	10.0	1.0	1.0	1.0	22.138708077621388	22.138708077621388	21.0	21.0	1	1	1
MS	Organoid	O60906	O60906	SMPD2	ENSG00000135587	10.0	0.9	0.8	1.0	16.79214286518076	16.79214286518076	2.0	2.0	1	1	1
MS	Organoid	O60907	O60907	TBL1X	ENSG00000101849	10.0	1.0	1.0	1.0	14.284296266260219	14.284296266260219	5.0	3.0	1	1	1
MS	Organoid	O60909	O60909	B4GALT2	ENSG00000117411	10.0	1.0	1.0	1.0	22.443097266612508	22.443097266612508	4.0	4.0	1	1	1
MS	Organoid	O60911	O60911	CTSV	ENSG00000136943	10.0	0.8	0.8	0.8	15.47598657872735	15.475986578727351	3.0	3.0	1	1	1
MS	Organoid	O60921	O60921	HUS1	ENSG00000136273	10.0	1.0	1.0	1.0	22.187483375810917	22.187483375810917	7.0	7.0	1	1	1
MS	Organoid	O60925	O60925	PFDN1	ENSG00000113068	10.0	1.0	1.0	1.0	24.773291761618218	24.773291761618218	6.0	6.0	1	1	1
MS	Organoid	O60927	O60927	PPP1R11	ENSG00000204619	10.0	1.0	1.0	1.0	17.22840169203187	17.22840169203187	6.0	6.0	1	1	1
MS	Organoid	O60930	O60930	RNASEH1	ENSG00000171865	10.0	1.0	1.0	1.0	17.021233237161102	17.021233237161102	4.0	4.0	1	1	1
MS	Organoid	O60934	O60934	NBN	ENSG00000104320	10.0	1.0	1.0	1.0	25.428390183384533	25.428390183384533	23.0	23.0	1	1	1
MS	Organoid	O60936	O60936	NOL3	ENSG00000140939	10.0	1.0	1.0	1.0	21.389210398955527	21.389210398955527	5.0	5.0	1	1	1
MS	Organoid	O60941	O60941	DTNB	ENSG00000138101	10.0	1.0	1.0	1.0	19.983227120340274	19.983227120340274	7.0	7.0	1	1	1
MS	Organoid	O60942	O60942	RNGTT	ENSG00000111880	10.0	1.0	1.0	1.0	21.005971223936978	21.005971223936978	18.0	18.0	1	1	1
MS	Organoid	O75027	O75027	ABCB7	ENSG00000131269	10.0	1.0	1.0	1.0	23.3666013122277	23.3666013122277	15.0	15.0	1	1	1
MS	Organoid	O75037	O75037	KIF21B	ENSG00000116852	10.0	1.0	1.0	1.0	23.5690046639659	23.5690046639659	47.0	47.0	1	1	1
MS	Organoid	O75038	O75038	PLCH2	ENSG00000149527	10.0	1.0	1.0	1.0	19.70914266003465	19.70914266003465	14.0	14.0	1	1	1
MS	Organoid	O75044	O75044	SRGAP2	ENSG00000266028	10.0	1.0	1.0	1.0	24.98733121776415	24.98733121776415	48.0	27.0	1	1	1
MS	Organoid	O75051	O75051	PLXNA2	ENSG00000076356	10.0	1.0	1.0	1.0	24.48856293760114	24.48856293760114	56.0	51.0	1	1	1
MS	Organoid	O75052	O75052	NOS1AP	ENSG00000198929	10.0	1.0	1.0	1.0	20.956234952627817	20.956234952627817	12.0	12.0	1	1	1
MS	Organoid	O75054	O75054	IGSF3	ENSG00000143061	10.0	1.0	1.0	1.0	27.33709102638457	27.33709102638457	40.0	40.0	1	1	1
MS	Organoid	O75056	O75056	SDC3	ENSG00000162512	10.0	1.0	1.0	1.0	18.936225715161836	18.936225715161836	1.0	1.0	1	1	1
MS	Organoid	O75061	O75061	DNAJC6	ENSG00000116675	10.0	1.0	1.0	1.0	21.96219792173148	21.96219792173148	27.0	27.0	1	1	1
MS	Organoid	O75063	O75063	FAM20B	ENSG00000116199	10.0	1.0	1.0	1.0	22.174271623659408	22.174271623659408	11.0	11.0	1	1	1
MS	Organoid	O75064	O75064	DENND4B	ENSG00000198837	10.0	1.0	1.0	1.0	20.61859390692693	20.61859390692693	23.0	23.0	1	1	1
MS	Organoid	O75069	O75069	TMCC2	ENSG00000133069	10.0	1.0	1.0	1.0	16.599955193719627	16.599955193719627	6.0	6.0	1	1	1
MS	Organoid	O75071	O75071	EFCAB14	ENSG00000159658	10.0	1.0	1.0	1.0	17.185745533905582	17.185745533905582	6.0	6.0	1	1	1
MS	Organoid	O75072	O75072	FKTN	ENSG00000106692	10.0	0.9	1.0	0.8	15.927584957040104	15.927584957040105	4.0	4.0	1	1	1
